86642.0 55681.0 
63505.0 79180.0 
86642.0 55681.0 
63505.0 79180.0 
82899.0 55730.0 
63866.0 77050.0 
70031.0 64016.0 
81167.0 55937.0 
73264.0 60808.0 
67290.0 67659.0 
74960.0 59611.0 
70325.0 63513.0 
75532.0 59438.0 
67885.0 66713.0 
78158.0 57333.0 
74727.0 59911.0 
72210.0 61985.0 
64833.0 74371.0 
71895.0 62559.0 
70963.0 63100.0 
66308.0 69234.0 
66131.0 69448.0 
63864.0 77976.0 
65747.0 70842.0 
77270.0 58105.0 
66528.0 68792.0 
71296.0 62979.0 
71562.0 62680.0 
64642.0 75112.0 
82562.0 55885.0 
69195.0 65992.0 
77603.0 57984.0 
78491.0 57212.0 
80377.0 56224.0 
64655.0 74569.0 
82030.0 55934.0 
68218.0 66592.0 
65003.0 72982.0 
65802.0 70515.0 
64068.0 76537.0 
68699.0 66202.0 
67665.0 67155.0 
65911.0 69890.0 
66653.0 68329.0 
68657.0 66585.0 
69830.0 64488.0 
66873.0 67887.0 
73723.0 60511.0 
64846.0 73673.0 
69437.0 65077.0 
65097.0 72561.0 
79749.0 56532.0 
75790.0 59221.0 
69830.0 64488.0 
75826.0 58935.0 
76808.0 58213.0 
65896.0 70094.0 
77955.0 57772.0 
63613.0 79088.0 
64225.0 75846.0 
64846.0 73673.0 
63707.0 78667.0 
69437.0 65077.0 
72626.0 61221.0 
79277.0 56883.0 
65276.0 72396.0 
76797.0 58401.0 
64100.0 76390.0 
65527.0 71284.0 
64351.0 75278.0 
79119.0 56904.0 
76159.0 58814.0 
70658.0 63392.0 
76464.0 58522.0 
72504.0 61482.0 
67510.0 67217.0 
74361.0 60098.0 
72200.0 62267.0 
69343.0 65498.0 
82034.0 55900.0 
63739.0 78520.0 
69343.0 65498.0 
77898.0 57797.0 
74089.0 60324.0 
64117.0 75938.0 
72504.0 61482.0 
73756.0 60445.0 
63864.0 77976.0 
65527.0 71284.0 
65418.0 71909.0 
80082.0 56411.0 
78786.0 57025.0 
65048.0 72973.0 
82895.0 55764.0 
80714.0 56069.0 
79572.0 56696.0 
74361.0 60098.0 
72852.0 61157.0 
64319.0 75425.0 
66873.0 67887.0 
