97228.0 57991.0 
56077.0 89506.0 
56077.0 89506.0 
97228.0 57991.0 
73205.0 64092.0 
75011.0 62804.0 
71890.0 64283.0 
75554.0 61989.0 
70385.0 65454.0 
73975.0 62861.0 
57812.0 81547.0 
68894.0 66721.0 
87808.0 59447.0 
57706.0 82453.0 
62980.0 71921.0 
71224.0 65025.0 
56979.0 83383.0 
56954.0 84141.0 
86099.0 59681.0 
79969.0 60523.0 
82953.0 60122.0 
65566.0 68944.0 
58487.0 80477.0 
57197.0 82756.0 
56423.0 86920.0 
63258.0 71417.0 
58878.0 78949.0 
56218.0 88576.0 
60598.0 76782.0 
81484.0 60461.0 
56303.0 88238.0 
95131.0 58645.0 
77376.0 61466.0 
67315.0 67593.0 
68117.0 66911.0 
94049.0 58787.0 
61918.0 73211.0 
92879.0 58853.0 
89916.0 59244.0 
67051.0 68274.0 
65103.0 69331.0 
69644.0 66345.0 
67778.0 67206.0 
56697.0 84904.0 
64764.0 69626.0 
63721.0 71030.0 
71427.0 64670.0 
59565.0 77668.0 
90570.0 59147.0 
56633.0 85969.0 
84170.0 59945.0 
97066.0 58385.0 
64486.0 70130.0 
62820.0 72679.0 
59744.0 77134.0 
77846.0 60959.0 
78609.0 60908.0 
78887.0 60665.0 
64486.0 70130.0 
84170.0 59945.0 
66343.0 68754.0 
73469.0 63411.0 
85424.0 59788.0 
61302.0 74646.0 
56423.0 86920.0 
58030.0 80920.0 
82033.0 60224.0 
59085.0 78512.0 
61636.0 73853.0 
76267.0 61831.0 
89062.0 59290.0 
59965.0 76878.0 
58776.0 79729.0 
56633.0 85969.0 
60689.0 76007.0 
91314.0 59082.0 
61302.0 74646.0 
63721.0 71030.0 
79650.0 60614.0 
96412.0 58482.0 
56736.0 84768.0 
62519.0 73204.0 
91715.0 59042.0 
60971.0 75365.0 
76267.0 61831.0 
87154.0 59544.0 
61636.0 73853.0 
60971.0 75365.0 
67145.0 68072.0 
58776.0 79729.0 
70107.0 65958.0 
89062.0 59290.0 
58148.0 80772.0 
59484.0 78184.0 
62568.0 72708.0 
73469.0 63411.0 
92369.0 58945.0 
66343.0 68754.0 
77376.0 61466.0 
60689.0 76007.0 
