61095.0 92060.0 
101807.0 54162.0 
101807.0 54162.0 
61095.0 92060.0 
98819.0 54751.0 
94962.0 54978.0 
61735.0 86802.0 
88552.0 55773.0 
90312.0 55696.0 
64250.0 75126.0 
73955.0 61928.0 
72962.0 62613.0 
61919.0 85965.0 
80092.0 59287.0 
101031.0 54622.0 
92137.0 55342.0 
70337.0 65001.0 
83446.0 56981.0 
65447.0 71623.0 
80590.0 58747.0 
66738.0 68967.0 
75926.0 60629.0 
61705.0 88609.0 
62143.0 83982.0 
61477.0 91232.0 
62703.0 81546.0 
63010.0 79915.0 
61552.0 89812.0 
74793.0 61849.0 
64785.0 73349.0 
86481.0 56116.0 
67114.0 68378.0 
63743.0 76706.0 
62698.0 82381.0 
86015.0 56330.0 
66092.0 70241.0 
82017.0 57717.0 
67565.0 68110.0 
72440.0 63188.0 
75404.0 61204.0 
68204.0 66967.0 
87487.0 56060.0 
90892.0 55440.0 
62698.0 82381.0 
62143.0 83982.0 
84382.0 56678.0 
61682.0 89761.0 
61942.0 84813.0 
81147.0 58383.0 
82787.0 57608.0 
78293.0 59783.0 
87868.0 55982.0 
65919.0 71014.0 
82902.0 57250.0 
63179.0 79388.0 
93956.0 55034.0 
63912.0 76179.0 
71697.0 64347.0 
63565.0 78314.0 
65099.0 72489.0 
61705.0 88609.0 
85043.0 56346.0 
94962.0 54978.0 
65099.0 72489.0 
93070.0 55321.0 
76470.0 60360.0 
98945.0 54747.0 
69303.0 66047.0 
79156.0 59590.0 
63565.0 78314.0 
78271.0 60057.0 
99951.0 54691.0 
100025.0 54678.0 
81691.0 58114.0 
77408.0 60250.0 
79156.0 59590.0 
69825.0 65472.0 
68726.0 66392.0 
64500.0 74238.0 
64674.0 73744.0 
71960.0 63793.0 
70859.0 64426.0 
63570.0 77479.0 
62809.0 80746.0 
66565.0 69740.0 
69825.0 65472.0 
84499.0 56615.0 
62809.0 80746.0 
68664.0 66892.0 
77408.0 60250.0 
67828.0 67556.0 
61477.0 91232.0 
63179.0 79388.0 
93956.0 55034.0 
75056.0 61295.0 
72830.0 63127.0 
71315.0 64387.0 
61942.0 84813.0 
71960.0 63793.0 
93070.0 55321.0 
