58185.0 98788.0 
101693.0 59699.0 
58185.0 98788.0 
101693.0 59699.0 
101401.0 59786.0 
95669.0 60020.0 
58494.0 97740.0 
88658.0 60504.0 
58703.0 93071.0 
91061.0 60487.0 
62253.0 76733.0 
58519.0 95426.0 
73687.0 63337.0 
76576.0 62166.0 
61825.0 78184.0 
60635.0 83882.0 
64462.0 71316.0 
87716.0 60652.0 
72818.0 63550.0 
68879.0 65770.0 
59635.0 88069.0 
63902.0 71822.0 
59063.0 91867.0 
72307.0 64055.0 
69677.0 65275.0 
60828.0 81114.0 
62516.0 76136.0 
64886.0 70042.0 
71558.0 64193.0 
94612.0 60151.0 
86691.0 60753.0 
64623.0 70436.0 
61430.0 80100.0 
84992.0 60823.0 
86041.0 60814.0 
93052.0 60330.0 
60195.0 84215.0 
93702.0 60269.0 
60759.0 82573.0 
74947.0 62694.0 
65688.0 68716.0 
66657.0 68394.0 
82893.0 61208.0 
58628.0 94495.0 
59132.0 90408.0 
62586.0 75341.0 
68493.0 66137.0 
59202.0 89613.0 
60898.0 80319.0 
63717.0 72534.0 
60759.0 82573.0 
61507.0 78402.0 
59131.0 91656.0 
92003.0 60339.0 
84050.0 60971.0 
67604.0 66871.0 
81842.0 61422.0 
76868.0 62079.0 
66936.0 68312.0 
78025.0 61842.0 
59621.0 89097.0 
70932.0 64488.0 
65311.0 69384.0 
58558.0 95290.0 
67942.0 66339.0 
66949.0 67542.0 
58424.0 98535.0 
80793.0 61431.0 
65311.0 69384.0 
80143.0 61492.0 
91711.0 60426.0 
84342.0 60884.0 
60125.0 85010.0 
59905.0 85717.0 
62595.0 74792.0 
78675.0 61781.0 
61437.0 79197.0 
74668.0 62776.0 
81842.0 61422.0 
67325.0 66953.0 
67228.0 67460.0 
59835.0 86512.0 
59705.0 87274.0 
59582.0 89233.0 
63399.0 72752.0 
63014.0 73890.0 
79851.0 61579.0 
83185.0 61121.0 
58628.0 94495.0 
70932.0 64488.0 
62983.0 74549.0 
59171.0 90272.0 
60867.0 80978.0 
70024.0 65062.0 
78986.0 61729.0 
59705.0 87274.0 
59835.0 86512.0 
63263.0 73351.0 
78025.0 61842.0 
74668.0 62776.0 
