51895.0 98164.0 
105466.0 58285.0 
51895.0 98164.0 
105466.0 58285.0 
52219.0 94258.0 
51948.0 98021.0 
89220.0 59325.0 
86038.0 59365.0 
62470.0 69256.0 
65816.0 66898.0 
52387.0 93377.0 
53964.0 86371.0 
63519.0 68591.0 
70425.0 63948.0 
53179.0 89834.0 
96008.0 58481.0 
75734.0 62522.0 
53171.0 91146.0 
103902.0 58289.0 
102850.0 58364.0 
61301.0 70173.0 
98624.0 58402.0 
80371.0 61548.0 
101159.0 58389.0 
69309.0 64350.0 
56690.0 76831.0 
54971.0 81099.0 
82930.0 60502.0 
57946.0 74758.0 
58579.0 74533.0 
72414.0 63180.0 
64496.0 68560.0 
57112.0 76306.0 
62055.0 69998.0 
66831.0 66600.0 
82061.0 60840.0 
77344.0 61918.0 
54803.0 81980.0 
55671.0 78770.0 
68737.0 65543.0 
60076.0 72097.0 
54648.0 83549.0 
60164.0 71671.0 
68773.0 64617.0 
85200.0 60145.0 
56199.0 78330.0 
53923.0 87776.0 
65115.0 67698.0 
53294.0 89096.0 
52812.0 91588.0 
90304.0 59208.0 
72983.0 63076.0 
90592.0 58875.0 
94216.0 58503.0 
66985.0 65981.0 
74496.0 62890.0 
55437.0 80558.0 
77344.0 61918.0 
78845.0 61696.0 
54527.0 83986.0 
55494.0 80065.0 
81259.0 60995.0 
71143.0 63559.0 
64971.0 67828.0 
74118.0 63005.0 
96968.0 58445.0 
60650.0 70889.0 
78845.0 61696.0 
98624.0 58402.0 
57566.0 75647.0 
58959.0 73644.0 
81197.0 61533.0 
59398.0 73125.0 
101286.0 58368.0 
84075.0 60468.0 
91737.0 58841.0 
52697.0 92326.0 
56280.0 77582.0 
52219.0 94258.0 
60650.0 70889.0 
75650.0 62721.0 
59650.0 72949.0 
92995.0 58599.0 
53468.0 88516.0 
54803.0 81980.0 
54079.0 85633.0 
54412.0 84724.0 
54412.0 84724.0 
54079.0 85633.0 
52697.0 92326.0 
85200.0 60145.0 
57566.0 75647.0 
91911.0 58716.0 
94216.0 58503.0 
71143.0 63559.0 
92995.0 58599.0 
84075.0 60468.0 
67879.0 65613.0 
56247.0 77593.0 
58959.0 73644.0 
